,text,place,long,lat,clean_text,GPE,FAC,ORG,LOC
1628,Omg. stfuuuuu alreadyyyyy.,7d62cffe6f98f349,-121.88591699999999,37.341983,Omg. stfuuuuu alreadyyyyy.,[],[],[],[]
1629,@kovandire @Belalmd12 There's no way #Israel can rationalize these deaths. The death of these children need to be internationally condemned!,5a110d312052166f,-122.48021499999999,37.726382,at kovandire at Belalmd12 Theres no way Israel can rationalize these deaths. The death of these children need to be internationally condemned!,[Israel],[],[],[]
1630,Drinking a Double Cone by @alvaradostbeer @ The Bistro — https://t.co/JS9s6lTVn0,,-122.083,37.6729,Drinking a Double Cone by at alvaradostbeer at  The Bistro ,[],[],[],[]
1631,@McColleyTyler I AM! I'm going next weekend probably! 😩,fbd6d2f5a4e4a15e,-122.44637900000001,38.570073,at McColleyTyler I AM! Im going next weekend probably! ,[],[],[],[]
1632,“@ThaBoiCeez: @McLovin1999_ @0hmarissa you a stripper?”*awkwardly leaves* http://t.co/89UvkUwviu,9b101e0451f073b6,-121.800582,38.001698,at ThaBoiCeez: at McLovin1999 at 0hmarissa you a stripper?awkwardly leaves,[],[],[],[]
1633,There's a difference between childish and goofy.,7b5667de9caf1b92,-122.229399,38.124558,Theres a difference between childish and goofy.,[],[],[],[]
1634,@JenMadeline__ your welcome :),5a9de3ff3fdd849d,-122.709374,38.419945,at JenMadeline your welcome :,[],[],[],[]
1635,"Cocktails, Anyone?...#barfurniture #beautiful #inspiration #options #barstools #accessories… https://t.co/1QQy6udqn9",,-122.28858000000001,37.52902,"Cocktails, Anyone?...barfurniture beautiful inspiration options barstools accessories",[],[],[],[]
1636,This album tho!!! #Fire!!!! #BlackPanther @ Cookies Sf https://t.co/LDIxKxCm97,,-122.44588999999999,37.76985,This album tho!!! Fire!!!! BlackPanther at  Cookies Sf,[],[],[],[]
1637,Before and after one acupuncture session to treat edema of the foot.  This patient often… https://t.co/aP3xyb3jPH,,-122.53303999999999,37.9688299,Before and after one acupuncture session to treat edema of the foot.  This patient often,[],[],[],[]
1638,Im a Cavs Fan but my Cousins dev_boogie23 c_olsen1 knew just what to do by taking me to the… https://t.co/Uu7MBC45jO,,-122.41052040000001,37.78610823,Im a Cavs Fan but my Cousins devboogie23 colsen1 knew just what to do by taking me to the,[],[],[Cavs],[]
1639,@lal_cs lol thanks bro its kim0suave,bcb6b4eebbf9b55c,-121.154831,37.473902,at lalcs lol thanks bro its kim0suave,[],[],[],[]
1640,"Find someone who will change your life, not just your status",fbd6d2f5a4e4a15e,-120.928509,37.599796000000005,"Find someone who will change your life, not just your status",[],[],[],[]
1641,@Realwweaerykmb @TheWWENetworkUK @brook_philip @ZigglerxBellas hehe :),7d62cffe6f98f349,-121.776642,37.331011,at Realwweaerykmb at TheWWENetworkUK at brookphilip at ZigglerxBellas hehe :,[],[],[],[]
1642,@Keith__Stone_ @MikeyJ_03 miss u,309e4f83032e9413,-121.60465900000001,37.904651,at KeithStone at MikeyJ03 miss u,[],[],[],[]
1643,Golden Gate Bay or Bridge 2 Bridge Cruise from Red and White Fleet https://t.co/R1fBJuL3aR,5a110d312052166f,-122.414,37.8094,Golden Gate Bay or Bridge 2 Bridge Cruise from Red and White Fleet,[],[Bridge 2 Bridge],[Red and White Fleet],[Golden Gate Bay]
1644,Yep... @ Princess Ds Castle https://t.co/4WA0Cdagie,,-121.96511709999999,37.317176399999994,Yep... at  Princess Ds Castle,[],[Princess Ds Castle],[],[]
1645,"#HappyMothersDay to all my hardworking Mamas out there! Its YO day! Hope you had a good day! We enjoyed having lunch out today at diningwithzonarosa in #SanJose. Delicious tacos, empanadaa and shots all around!… https://t.co/w19S1RYgJt","San Jose, CA",-121.91397859999998,37.3329964,"HappyMothersDay to all my hardworking Mamas out there! Its YO day! Hope you had a good day! We enjoyed having lunch out today at diningwithzonarosa in SanJose. Delicious tacos, empanadaa and shots all around!",[SanJose],[],[],[]
1646, Thank God I come from another era. #imgmi #bayarea #bars #akaipro @akai_pro #advance49… https://t.co/doJfBz3Ykg, Oakland; CA,-122.271,37.8044, Thank God I come from another era. imgmi bayarea bars akaipro at akaipro advance49,[bayarea],[],[],[]
1647,"@tumlis right here, right now!",5a110d312052166f,-122.41050600000001,37.78544,"at tumlis right here, right now!",[],[],[],[]
1648," AngelinaJolie files for divorce, ending one of the world's most star-studded, tabloid headline-generating romances. https://t.co/2BHYak20AM", San Francisco; CA,-122.414876,37.78678264," AngelinaJolie files for divorce, ending one of the worlds most star-studded, tabloid headline-generating romances.",[],[],[],[]
1649,"All I want is some #coffee — why wont you let me have any? 🐶

#sanfrancisco #dog #pet… https://t.co/LgCx93adPG",,-122.437729,37.776478000000004,All I want is some coffee  why wont you let me have any? sanfrancisco dog pet,[],[],[],[]
1650,#carmenjones #founder #solutionmarketinggroup #circularsummit #staymotivated #inspiringothers #makingadifference #twininfluencers #ameliaandadinahfeatureinterview #twinhosts… https://t.co/y2CzZiVt0X,"California, USA",-122.77292299999999,38.50691234,carmenjones founder solutionmarketinggroup circularsummit staymotivated inspiringothers makingadifference twininfluencers ameliaandadinahfeatureinterview twinhosts,[],[],[],[]
1651,Avocados 🥑 from our garden #yummy #avocado #backyardgardening #petegyoga #iwalkinbeauty @ Casa o… https://t.co/51cCl2Y8w3,,-122.29085,37.87314,Avocados  from our garden yummy avocado backyardgardening petegyoga iwalkinbeauty at  Casa o,[],[Casa o],[],[]
1652,Water Is water 😂😂😂,3656cfbea78908af,-122.11416100000001,37.67197,Water Is water ,[],[],[],[]
1653,Breakfast w @BillRisser &amp; @ClickNFinance (@ Pinecrest Diner w/ @billrisser) http://t.co/qgAV6gxu0F,5a110d312052166f,-122.409896,37.787113,Breakfast w at BillRisser amp; at ClickNFinance at  Pinecrest Diner w at billrisser,[],[],[],[]
1654,Yo why do i always do the dumbest shit when i drink? Chill lil z.,5a110d312052166f,-122.415792,37.737176,Yo why do i always do the dumbest shit when i drink? Chill lil z.,[],[],[],[]
1655,@jarackas @giselessecret @JoeDoggers @Suzinilmnc Gotta release anxiety!! HAHAHA Good excuse!! 🍹🍷 😎,2ecc2108e9d5d658,-122.261661,37.979234999999996,at jarackas at giselessecret at JoeDoggers at Suzinilmnc Gotta release anxiety!! HAHAHA Good excuse!!  ,[],[],[],[]
1656,I wish I had some jack in the puha 😂😂😂😂,ab2f2fac83aa388d,-122.2137,37.712637,I wish I had some jack in the puha ,[],[],[],[]
1657,Bitch is laughing at my words like I'm joking .. I'm not joking.,50df1c2f85d2654d,-122.00780900000001,38.378394,Bitch is laughing at my words like Im joking .. Im not joking.,[],[],[],[]
1659,Just painting inside letters. I wonder if this can count as Brush Lettering homework...… https://t.co/d9vJxbI94i,,-122.41799999999999,37.775,Just painting inside letters. I wonder if this can count as Brush Lettering homework...,[],[],[],[]
1660,I FUCKING LOVE MY TATTOO THOOO,61f1d75eb5064808,-122.141676,37.711911,I FUCKING LOVE MY TATTOO THOOO,[],[],[],[]
1661,Little miss doctor ☺️ http://t.co/J8RNUnhMlx,9b101e0451f073b6,-121.814346,38.000395000000005,Little miss doctor ,[],[],[],[]
1662,@ofa_cuhhh Nigga come visit me at work. Lol. I get off on Wednesday. I'm bored and lonely. Hahaha.,490bdb082950484f,-122.21342,37.430786,at ofacuhhh Nigga come visit me at work. Lol. I get off on Wednesday. Im bored and lonely. Hahaha.,[],[],[],[]
1663,@BlackHammer_2 bruh that nigga don't look like me lol,ab2f2fac83aa388d,-122.17878400000001,37.795938,at BlackHammer2 bruh that nigga dont look like me lol,[],[],[],[]
1664," I'm at @Wingstop in Santa Clara, CA https://t.co/L5yKfk1cAr", Santa Clara; CA,-121.97827279999998,37.35280623," Im at at Wingstop in Santa Clara, CA","[Santa Clara, CA]",[],[Wingstop],[]
1665,Ready for my close up!! 😂😂 #wholelottalove #ledzeppelin @ HopMonk… https://t.co/Gpy8EQSGBx,"Sebastopol, CA",-122.82279,38.40117,Ready for my close up!!  wholelottalove ledzeppelin at  HopMonk,[],[],[],[]
1666,16 A+,e41805d7248dbf1e,-120.994215,37.674551,16 A,[],[],[],[]
1667,Maryaun was tripping in my dms lolol,6da7626e4e9e26ba,-122.014338,38.285694,Maryaun was tripping in my dms lolol,[],[],[],[]
1669,Bookmark by eva.hejdstrom picked up from Palo Alto library. Currently bookmarking Telegraph… https://t.co/IXxq2sT4Av,,-122.25453,37.511379999999996,Bookmark by eva.hejdstrom picked up from Palo Alto library. Currently bookmarking Telegraph,[],[],"[Palo Alto, Telegraph]",[]
1670,That's what I am. A pusher. I push people away and wonder why I'm so lonely?,7d62cffe6f98f349,-121.829776,37.330569,Thats what I am. A pusher. I push people away and wonder why Im so lonely?,[],[],[],[]
1671,@1educatedpalate Is Stag's Leap District ok? @AmeliaCeja @Emily_Ellyn @TurtleWineGirl @Paupaiz @Fiery01Red,840f120ae56c1da7,-122.270726,38.2877,at 1educatedpalate Is Stags Leap District ok? at AmeliaCeja at EmilyEllyn at TurtleWineGirl at Paupaiz at Fiery01Red,[],[],[],[]
1672,"$50 Shipped, add for invoice fees.
DSWT Supreme Featherweight Wool Camp Hat
#RetailTuesday https://t.co/Q1rAflAEnP","San Jose, CA",-121.90250309999999,37.31604006,"50 Shipped, add for invoice fees.DSWT Supreme Featherweight Wool Camp HatRetailTuesday",[],[],[DSWT Supreme Featherweight],[]
1673, 28% Off Signature Mani-Pedi https://t.co/GPvYXs4Uen, Alameda; CA,-122.255,37.7672, 28 Off Signature Mani-Pedi,[],[],[],[]
1674,#inthetrenches #subtleoak #winetasting🍷 #qualitycontrol #bottlewine #itsmyjob @ Gratta Wines https://t.co/QpUfD9qHcl,,-122.39225659999998,37.7295635,inthetrenches subtleoak winetasting qualitycontrol bottlewine itsmyjob at  Gratta Wines,[],[],[],[]
1675,“@caaaathaaaay: @shannen0hwhy I miss you😔” I miss you too dude!!,7d62cffe6f98f349,-121.949055,37.300051,at caaaathaaaay: at shannen0hwhy I miss you I miss you too dude!!,[],[],[],[]
1676,My cat completely flipped out and was scrambling all over my bed and darted out of the room with her tail all poofed...,5ecbd073f39c00fa,-122.112086,37.670543,My cat completely flipped out and was scrambling all over my bed and darted out of the room with her tail all poofed...,[],[],[],[]
1677,"Ty officer Duran! 😋 I also got a bag, a mini football, a pen &amp; Chapstick lol 💁 http://t.co/Z7uEsLelsa",7d62cffe6f98f349,-121.81653700000001,37.348777,"Ty officer Duran!  I also got a bag, a mini football, a pen amp; Chapstick lol ",[],[],[],[]
1678, Atherton Estate #realestate #realtor #atherton #mansion #california #siliconvalley #sfbayarea… https://t.co/echgTKMNIB, Atherton; CA,-122.2,37.4586, Atherton Estate realestate realtor atherton mansion california siliconvalley sfbayarea,[atherton],[],[],[]
1679, Went for a nice little walk this morning 😊☀😍️ #bayarea #alameda #peninsula #sanfrancisco… https://t.co/imttVluzxt, Alameda; CA,-122.25410559999999,37.75590127, Went for a nice little walk this morning  bayarea alameda peninsula sanfrancisco,[],[],[],[]
1680,"Never give up, don't ever give up. -Stuart Scott",7d62cffe6f98f349,-121.78350800000001,37.311217,"Never give up, dont ever give up. -Stuart Scott",[],[],[],[]
1681, Watch @IpsenLaura @OracleMktgCloud GM on @theCUBE  along w/ VP Steve Krause talking #digitalmarketing https://t.co/poXqt0aqTb, San Francisco; CA,-122.4024173,37.78410507, Watch at IpsenLaura at OracleMktgCloud GM on at theCUBE  along w VP Steve Krause talking digitalmarketing,[],[],[IpsenLaura],[]
1682, Spontaneous retreat reunion after Jared's Friday noon class. So happy to see everyone!! ❤️👍👌… https://t.co/KMYYWoH6Ud, Mountain View; CA,-122.0806,37.39046, Spontaneous retreat reunion after Jareds Friday noon class. So happy to see everyone!! ,[],[],[],[]
1683,"(2of4) My spring hair color trend forecast: Pastel Citrus. 
.
. madisonreedllb @liftpr… https://t.co/lFO169tdoj",,-122.41617120000001,37.7614063,2of4 My spring hair color trend forecast: Pastel Citrus. .. madisonreedllb at liftpr,[],[],[],[]
1684,Sharing this #magical picture from my girl missmonstrosityofficial took at last weeks… https://t.co/BiMSPD0aIQ,,-122.43373000000001,37.76077,Sharing this magical picture from my girl missmonstrosityofficial took at last weeks,[],[],[],[]
1685,@WitchyKitty77 puppets don't receive respect! He's done nothing for America except ruin healthcare and support Israel.,746cc5651750e057,-122.380729,37.650723,at WitchyKitty77 puppets dont receive respect! Hes done nothing for America except ruin healthcare and support Israel.,"[America, Israel]",[],[],[]
1686,Out here getting ready to open the doors for ours #secretshow #sarahandvinnie #teamalice #DMH… https://t.co/7G0QlibjMh,,-121.88928999999999,37.33333,Out here getting ready to open the doors for ours secretshow sarahandvinnie teamalice DMH,[],[],[],[]
1687,@ashxsings Swoop,b1b6fc646de75904,-120.84268999999999,37.080918,at ashxsings Swoop,[],[],[],[]
1688," I'm at @BostonMarket in San Jose, CA https://t.co/pawqdkeITp", San Jose; CA,-121.93128659999999,37.29503266," Im at at BostonMarket in San Jose, CA","[San Jose, CA]",[],[BostonMarket],[]
1690,"kaiten time (@ Tenroku in San Francisco, CA) https://t.co/MJ7ZwuEnsR",,-122.4316206,37.78505423,"kaiten time at  Tenroku in San Francisco, CA","[San Francisco, CA]",[Tenroku],[],[]
1691, Governor Brown signs bill inspired by Brock Turner case for mandatory sexual assault sentences https://t.co/dgoqRkyVkq, San Francisco; CA,-122.414876,37.78678264, Governor Brown signs bill inspired by Brock Turner case for mandatory sexual assault sentences,[],[],[],[]
1692, One of my favorite parts of doing what I do is creating for already creative people.🎨 I did this… https://t.co/cZ6DTnaJ9x, Oakland; CA,-122.25551019999999,37.80908055, One of my favorite parts of doing what I do is creating for already creative people. I did this,[],[],[],[]
1693,Everybody needs beauty...places to play in and pray in where nature may heal and cheer and give… https://t.co/OJkmJzhFy8,,-122.55508799999998,37.88870504,Everybody needs beauty...places to play in and pray in where nature may heal and cheer and give,[],[],[],[]
1694,FUCK WIT DRE DAY,ab2f2fac83aa388d,-122.266582,37.816140999999995,FUCK WIT DRE DAY,[],[],[],[]
1695,Just posted a photo @ Twin Peaks (San Francisco) https://t.co/DJquqzyW5q,,-122.447722,37.751585999999996,Just posted a photo at  Twin Peaks San Francisco,[San Francisco],[Twin Peaks],[],[]
1696,@jessauf @kimcooklegal @sandy_2 @stephhedrick @wendi1760 @BarbRichter1 Just came out nail salon!! Gonna go home watch Y&amp;R!! 😍,2ecc2108e9d5d658,-122.29471799999999,38.003903,at jessauf at kimcooklegal at sandy2 at stephhedrick at wendi1760 at BarbRichter1 Just came out nail salon!! Gonna go home watch Yamp;R!! ,[],[],[],[]
1697,And so it begins...almost. #icbcsf #icbcsf2018 @ Hyatt Regency San Francisco https://t.co/nMsQ0jKU9S,,-122.39581000000001,37.79433,And so it begins...almost. icbcsf icbcsf2018 at  Hyatt Regency San Francisco,[],[],[],[]
1698,"#nofilterneeded @ Blackhawk, California https://t.co/BsROe96jII",,-121.90700000000001,37.8208,"nofilterneeded at  Blackhawk, California","[Blackhawk, California]",[],[],[]
1699,"diamonds are forever ;p @BigAssAddicts: Bitch tried to cut my dick off http://t.co/O27XVubqKs”""",e41805d7248dbf1e,-120.98934399999999,37.634656,diamonds are forever ;p at BigAssAddicts: Bitch tried to cut my dick off,[],[],[],[]
1701,"Some groceries I picked up with morning at Trader Joe’s - frozen veggies, mixed nuts, cottage cheese, yogurt, eggs, brussel sprouts, asparagus, butter, avocado, carnitas, pork chops...… https://t.co/uEolVij2fO","San Francisco, CA",-122.4111111,37.77722222,"Some groceries I picked up with morning at Trader Joes - frozen veggies, mixed nuts, cottage cheese, yogurt, eggs, brussel sprouts, asparagus, butter, avocado, carnitas, pork chops...",[],[],[Trader Joes],[]
1702,Me reading alerts that Trump wants to exert privilege now after waiving it before and the report getting released. https://t.co/VIfRmw6JeB,"San Mateo, CA",-122.2870472,37.53665161,Me reading alerts that Trump wants to exert privilege now after waiving it before and the report getting released.,[],[],[],[]
1703,"USGS reports a M1.68 #earthquake 4km E of Aromas, CA on 2/9/18 @ 23:40:39 UTC https://t.co/WxAGNYFgHv #quake",,-121.6018295,36.885501899999994,"USGS reports a M1.68 earthquake 4km E of Aromas, CA on 2918 at  23:40:39 UTC quake","[Aromas, CA]",[],[USGS],[]
